cloud_seed,permutation,tsi,tsi_perfect,mnn_all_scales,minimum_mnn,equivalent
2,01324,0.6333333333333333,False,False,0.0,True
2,01342,0.4,False,False,0.0,True
2,01423,0.4,False,False,0.0,True
2,01432,0.3,False,False,0.0,True
2,02134,0.8333333333333334,False,False,0.0,True
2,02143,0.7333333333333333,False,False,0.0,True
2,02314,0.4666666666666667,False,False,0.0,True
2,02341,0.3,False,False,0.0,True
2,02413,0.5,False,False,0.0,True
2,02431,0.4,False,False,0.0,True
2,03124,0.4666666666666667,False,False,0.0,True
2,03142,0.5,False,False,0.0,True
2,03214,0.36666666666666664,False,False,0.0,True
2,03241,0.4,False,False,0.0,True
2,03412,0.6666666666666666,False,False,0.0,True
2,03421,0.6333333333333333,False,False,0.0,True
2,04123,0.3,False,False,0.0,True
2,04132,0.4,False,False,0.0,True
2,04213,0.4,False,False,0.0,True
2,04231,0.5,False,False,0.0,True
2,04312,0.6333333333333333,False,False,0.0,True
2,04321,0.6,False,False,0.0,True
2,10234,0.7666666666666667,False,False,0.0,True
2,10243,0.5333333333333333,False,False,0.0,True
2,10324,0.6666666666666666,False,False,0.0,True
2,10342,0.43333333333333335,False,False,0.0,True
2,10423,0.43333333333333335,False,False,0.0,True
2,10432,0.3333333333333333,False,False,0.0,True
2,12034,0.7333333333333333,False,False,0.0,True
2,12043,0.7,False,False,0.0,True
2,12304,0.5666666666666667,False,False,0.0,True
2,12340,0.26666666666666666,False,False,0.0,True
2,12403,0.6666666666666666,False,False,0.0,True
2,12430,0.43333333333333335,False,False,0.0,True
2,13024,0.5666666666666667,False,False,0.0,True
2,13042,0.4666666666666667,False,False,0.0,True
2,13204,0.4666666666666667,False,False,0.0,True
2,13240,0.3,False,False,0.0,True
2,13402,0.5666666666666667,False,False,0.0,True
2,13420,0.6,False,False,0.0,True
2,14023,0.4,False,False,0.0,True
2,14032,0.3,False,False,0.0,True
2,14203,0.5,False,False,0.0,True
2,14230,0.4666666666666667,False,False,0.0,True
2,14302,0.5333333333333333,False,False,0.0,True
2,14320,0.5666666666666667,False,False,0.0,True
2,20134,0.7333333333333333,False,False,0.0,True
2,20143,0.7,False,False,0.0,True
2,20314,0.5666666666666667,False,False,0.0,True
2,20341,0.4,False,False,0.0,True
2,20413,0.4666666666666667,False,False,0.0,True
2,20431,0.3,False,False,0.0,True
2,21034,0.7666666666666667,False,False,0.0,True
2,21043,0.7333333333333333,False,False,0.0,True
2,21304,0.6,False,False,0.0,True
2,21340,0.36666666666666664,False,False,0.0,True
2,21403,0.5666666666666667,False,False,0.0,True
2,21430,0.3333333333333333,False,False,0.0,True
2,23014,0.4,False,False,0.0,True
2,23041,0.43333333333333335,False,False,0.0,True
2,23104,0.43333333333333335,False,False,0.0,True
2,23140,0.4666666666666667,False,False,0.0,True
2,23401,0.6,False,False,0.0,True
2,23410,0.6333333333333333,False,False,0.0,True
2,24013,0.43333333333333335,False,False,0.0,True
2,24031,0.26666666666666666,False,False,0.0,True
2,24103,0.4666666666666667,False,False,0.0,True
2,24130,0.43333333333333335,False,False,0.0,True
2,24301,0.5666666666666667,False,False,0.0,True
2,24310,0.6,False,False,0.0,True
2,30124,0.5666666666666667,False,False,0.0,True
2,30142,0.6666666666666666,False,False,0.0,True
2,30214,0.4666666666666667,False,False,0.0,True
2,30241,0.5,False,False,0.0,True
2,30412,0.5666666666666667,False,False,0.0,True
2,30421,0.5333333333333333,False,False,0.0,True
2,31024,0.6,False,False,0.0,True
2,31042,0.5666666666666667,False,False,0.0,True
2,31204,0.5666666666666667,False,False,0.0,True
2,31240,0.4666666666666667,False,False,0.0,True
2,31402,0.3333333333333333,False,False,0.0,True
2,31420,0.36666666666666664,False,False,0.0,True
2,32014,0.43333333333333335,False,False,0.0,True
2,32041,0.4666666666666667,False,False,0.0,True
2,32104,0.4666666666666667,False,False,0.0,True
2,32140,0.5,False,False,0.0,True
2,32401,0.43333333333333335,False,False,0.0,True
2,32410,0.4,False,False,0.0,True
2,34012,0.6,False,False,0.0,True
2,34021,0.5666666666666667,False,False,0.0,True
2,34102,0.43333333333333335,False,False,0.0,True
2,34120,0.4666666666666667,False,False,0.0,True
2,34201,0.5333333333333333,False,False,0.0,True
2,34210,0.5,False,False,0.0,True
2,40123,0.26666666666666666,False,False,0.0,True
2,40132,0.43333333333333335,False,False,0.0,True
2,40213,0.3,False,False,0.0,True
2,40231,0.4666666666666667,False,False,0.0,True
2,40312,0.6,False,False,0.0,True
2,40321,0.5666666666666667,False,False,0.0,True
2,41023,0.36666666666666664,False,False,0.0,True
2,41032,0.3333333333333333,False,False,0.0,True
2,41203,0.4666666666666667,False,False,0.0,True
2,41230,0.5,False,False,0.0,True
2,41302,0.36666666666666664,False,False,0.0,True
2,41320,0.4,False,False,0.0,True
2,42013,0.4666666666666667,False,False,0.0,True
2,42031,0.43333333333333335,False,False,0.0,True
2,42103,0.5,False,False,0.0,True
2,42130,0.5333333333333333,False,False,0.0,True
2,42301,0.4666666666666667,False,False,0.0,True
2,42310,0.43333333333333335,False,False,0.0,True
2,43012,0.6333333333333333,False,False,0.0,True
2,43021,0.6,False,False,0.0,True
2,43102,0.4,False,False,0.0,True
2,43120,0.43333333333333335,False,False,0.0,True
2,43201,0.5,False,False,0.0,True
2,43210,0.4666666666666667,False,False,0.0,True
3,01234,1.0,True,True,1.0,True
3,01243,0.6333333333333333,False,False,0.0,True
3,01324,0.7666666666666667,False,False,0.0,True
3,01342,0.6,False,False,0.0,True
3,01423,0.6,False,False,0.0,True
3,01432,0.5666666666666667,False,False,0.0,True
3,02134,0.43333333333333335,False,False,0.0,True
3,02143,0.4666666666666667,False,False,0.0,True
3,02314,0.4666666666666667,False,False,0.0,True
3,02341,0.43333333333333335,False,False,0.0,True
3,02413,0.6333333333333333,False,False,0.0,True
3,02431,0.4666666666666667,False,False,0.0,True
3,03124,0.4666666666666667,False,False,0.0,True
3,03142,0.6333333333333333,False,False,0.0,True
3,03214,0.5666666666666667,False,False,0.0,True
3,03241,0.6,False,False,0.0,True
3,03412,0.8,False,False,0.0,True
3,03421,0.5666666666666667,False,False,0.0,True
3,04123,0.43333333333333335,False,False,0.0,True
3,04132,0.4666666666666667,False,False,0.0,True
3,04213,0.6,False,False,0.0,True
3,04231,0.7666666666666667,False,False,0.0,True
3,04312,0.5666666666666667,False,False,0.0,True
3,04321,0.6,False,False,0.0,True
3,10234,0.9,False,False,0.0,True
3,10243,0.6666666666666666,False,False,0.0,True
3,10324,0.6666666666666666,False,False,0.0,True
3,10342,0.6333333333333333,False,False,0.0,True
3,10423,0.6333333333333333,False,False,0.0,True
3,10432,0.6,False,False,0.0,True
3,12034,0.4,False,False,0.0,True
3,12043,0.43333333333333335,False,False,0.0,True
3,12304,0.5,False,False,0.0,True
3,12340,0.4,False,False,0.0,True
3,12403,0.5333333333333333,False,False,0.0,True
3,12430,0.43333333333333335,False,False,0.0,True
3,13024,0.43333333333333335,False,False,0.0,True
3,13042,0.6,False,False,0.0,True
3,13204,0.6,False,False,0.0,True
3,13240,0.5666666666666667,False,False,0.0,True
3,13402,0.7,False,False,0.0,True
3,13420,0.5333333333333333,False,False,0.0,True
3,14023,0.4,False,False,0.0,True
3,14032,0.43333333333333335,False,False,0.0,True
3,14203,0.6333333333333333,False,False,0.0,True
3,14230,0.7333333333333333,False,False,0.0,True
3,14302,0.6,False,False,0.0,True
3,14320,0.5666666666666667,False,False,0.0,True
3,20134,0.4,False,False,0.0,True
3,20143,0.43333333333333335,False,False,0.0,True
3,20314,0.43333333333333335,False,False,0.0,True
3,20341,0.4,False,False,0.0,True
3,20413,0.6,False,False,0.0,True
3,20431,0.43333333333333335,False,False,0.0,True
3,21034,0.36666666666666664,False,False,0.0,True
3,21043,0.4,False,False,0.0,True
3,21304,0.4666666666666667,False,False,0.0,True
3,21340,0.36666666666666664,False,False,0.0,True
3,21403,0.5,False,False,0.0,True
3,21430,0.4,False,False,0.0,True
3,23014,0.3333333333333333,False,False,0.0,True
3,23041,0.3,False,False,0.0,True
3,23104,0.36666666666666664,False,False,0.0,True
3,23140,0.4,False,False,0.0,True
3,23401,0.4,False,False,0.0,True
3,23410,0.5,False,False,0.0,True
3,24013,0.3,False,False,0.0,True
3,24031,0.26666666666666666,False,False,0.0,True
3,24103,0.3333333333333333,False,False,0.0,True
3,24130,0.23333333333333334,False,False,0.0,True
3,24301,0.36666666666666664,False,False,0.0,True
3,24310,0.3333333333333333,False,False,0.0,True
3,30124,0.5,False,False,0.0,True
3,30142,0.5333333333333333,False,False,0.0,True
3,30214,0.6,False,False,0.0,True
3,30241,0.6333333333333333,False,False,0.0,True
3,30412,0.7,False,False,0.0,True
3,30421,0.6,False,False,0.0,True
3,31024,0.4666666666666667,False,False,0.0,True
3,31042,0.5,False,False,0.0,True
3,31204,0.6333333333333333,False,False,0.0,True
3,31240,0.6,False,False,0.0,True
3,31402,0.6,False,False,0.0,True
3,31420,0.5666666666666667,False,False,0.0,True
3,32014,0.36666666666666664,False,False,0.0,True
3,32041,0.3333333333333333,False,False,0.0,True
3,32104,0.4,False,False,0.0,True
3,32140,0.43333333333333335,False,False,0.0,True
3,32401,0.43333333333333335,False,False,0.0,True
3,32410,0.5333333333333333,False,False,0.0,True
3,34012,0.4,False,False,0.0,True
3,34021,0.36666666666666664,False,False,0.0,True
3,34102,0.43333333333333335,False,False,0.0,True
3,34120,0.3333333333333333,False,False,0.0,True
3,34201,0.5333333333333333,False,False,0.0,True
3,34210,0.5,False,False,0.0,True
3,40123,0.4,False,False,0.0,True
3,40132,0.43333333333333335,False,False,0.0,True
3,40213,0.5666666666666667,False,False,0.0,True
3,40231,0.7333333333333333,False,False,0.0,True
3,40312,0.5333333333333333,False,False,0.0,True
3,40321,0.5666666666666667,False,False,0.0,True
3,41023,0.36666666666666664,False,False,0.0,True
3,41032,0.4,False,False,0.0,True
3,41203,0.6,False,False,0.0,True
3,41230,0.7,False,False,0.0,True
3,41302,0.5666666666666667,False,False,0.0,True
3,41320,0.5333333333333333,False,False,0.0,True
3,42013,0.4,False,False,0.0,True
3,42031,0.23333333333333334,False,False,0.0,True
3,42103,0.43333333333333335,False,False,0.0,True
3,42130,0.2,False,False,0.0,True
3,42301,0.3333333333333333,False,False,0.0,True
3,42310,0.3,False,False,0.0,True
3,43012,0.5,False,False,0.0,True
3,43021,0.3333333333333333,False,False,0.0,True
3,43102,0.5333333333333333,False,False,0.0,True
3,43120,0.3,False,False,0.0,True
3,43201,0.5,False,False,0.0,True
3,43210,0.4666666666666667,False,False,0.0,True
4,01234,1.0,True,True,1.0,True
4,01243,0.36666666666666664,False,False,0.0,True
4,01324,0.43333333333333335,False,False,0.0,True
4,01342,0.4,False,False,0.0,True
4,01423,0.4,False,False,0.0,True
4,01432,0.9,False,False,0.5,True
4,02134,0.7,False,False,0.0,True
4,02143,0.6,False,False,0.0,True
4,02314,0.4666666666666667,False,False,0.0,True
4,02341,0.5666666666666667,False,False,0.0,True
4,02413,0.43333333333333335,False,False,0.0,True
4,02431,0.6666666666666666,False,False,0.0,True
4,03124,0.4666666666666667,False,False,0.0,True
4,03142,0.43333333333333335,False,False,0.0,True
4,03214,0.7,False,False,0.0,True
4,03241,0.4,False,False,0.0,True
4,03412,0.6,False,False,0.0,True
4,03421,0.43333333333333335,False,False,0.0,True
4,04123,0.5666666666666667,False,False,0.0,True
4,04132,0.6666666666666666,False,False,0.0,True
4,04213,0.4,False,False,0.0,True
4,04231,0.6333333333333333,False,False,0.0,True
4,04312,0.43333333333333335,False,False,0.0,True
4,04321,0.5333333333333333,False,False,0.0,True
4,10234,0.6333333333333333,False,False,0.0,True
4,10243,0.3333333333333333,False,False,0.0,True
4,10324,0.4,False,False,0.0,True
4,10342,0.36666666666666664,False,False,0.0,True
4,10423,0.36666666666666664,False,False,0.0,True
4,10432,0.5333333333333333,False,False,0.0,True
4,12034,0.4666666666666667,False,False,0.0,True
4,12043,0.5666666666666667,False,False,0.0,True
4,12304,0.36666666666666664,False,False,0.0,True
4,12340,0.6666666666666666,False,False,0.0,True
4,12403,0.3333333333333333,False,False,0.0,True
4,12430,0.5,False,False,0.0,True
4,13024,0.43333333333333335,False,False,0.0,True
4,13042,0.4,False,False,0.0,True
4,13204,0.6666666666666666,False,False,0.0,True
4,13240,0.43333333333333335,False,False,0.0,True
4,13402,0.5666666666666667,False,False,0.0,True
4,13420,0.4666666666666667,False,False,0.0,True
4,14023,0.5333333333333333,False,False,0.0,True
4,14032,0.43333333333333335,False,False,0.0,True
4,14203,0.3,False,False,0.0,True
4,14230,0.4666666666666667,False,False,0.0,True
4,14302,0.3333333333333333,False,False,0.0,True
4,14320,0.6333333333333333,False,False,0.0,True
4,20134,0.4666666666666667,False,False,0.0,True
4,20143,0.5666666666666667,False,False,0.0,True
4,20314,0.43333333333333335,False,False,0.0,True
4,20341,0.5333333333333333,False,False,0.0,True
4,20413,0.4,False,False,0.0,True
4,20431,0.43333333333333335,False,False,0.0,True
4,21034,0.36666666666666664,False,False,0.0,True
4,21043,0.7333333333333333,False,False,0.0,True
4,21304,0.3333333333333333,False,False,0.0,True
4,21340,0.8333333333333334,False,False,0.0,True
4,21403,0.3,False,False,0.0,True
4,21430,0.4,False,False,0.0,True
4,23014,0.4666666666666667,False,False,0.0,True
4,23041,0.5666666666666667,False,False,0.0,True
4,23104,0.5,False,False,0.0,True
4,23140,0.6,False,False,0.0,True
4,23401,0.4666666666666667,False,False,0.0,True
4,23410,0.5,False,False,0.0,True
4,24013,0.5666666666666667,False,False,0.0,True
4,24031,0.3333333333333333,False,False,0.0,True
4,24103,0.4,False,False,0.0,True
4,24130,0.36666666666666664,False,False,0.0,True
4,24301,0.36666666666666664,False,False,0.0,True
4,24310,0.6666666666666666,False,False,0.0,True
4,30124,0.36666666666666664,False,False,0.0,True
4,30142,0.3333333333333333,False,False,0.0,True
4,30214,0.6666666666666666,False,False,0.0,True
4,30241,0.3,False,False,0.0,True
4,30412,0.5666666666666667,False,False,0.0,True
4,30421,0.3333333333333333,False,False,0.0,True
4,31024,0.3333333333333333,False,False,0.0,True
4,31042,0.3,False,False,0.0,True
4,31204,0.7666666666666667,False,False,0.0,True
4,31240,0.3333333333333333,False,False,0.0,True
4,31402,0.6666666666666666,False,False,0.0,True
4,31420,0.36666666666666664,False,False,0.0,True
4,32014,0.5,False,False,0.0,True
4,32041,0.4,False,False,0.0,True
4,32104,0.6,False,False,0.0,True
4,32140,0.43333333333333335,False,False,0.0,True
4,32401,0.5666666666666667,False,False,0.0,True
4,32410,0.5333333333333333,False,False,0.0,True
4,34012,0.4666666666666667,False,False,0.0,True
4,34021,0.36666666666666664,False,False,0.0,True
4,34102,0.5666666666666667,False,False,0.0,True
4,34120,0.4,False,False,0.0,True
4,34201,0.5333333333333333,False,False,0.0,True
4,34210,0.5,False,False,0.0,True
4,40123,0.6666666666666666,False,False,0.0,True
4,40132,0.5,False,False,0.0,True
4,40213,0.43333333333333335,False,False,0.0,True
4,40231,0.4666666666666667,False,False,0.0,True
4,40312,0.4666666666666667,False,False,0.0,True
4,40321,0.6333333333333333,False,False,0.0,True
4,41023,0.8333333333333334,False,False,0.0,True
4,41032,0.4,False,False,0.0,True
4,41203,0.3333333333333333,False,False,0.0,True
4,41230,0.43333333333333335,False,False,0.0,True
4,41302,0.36666666666666664,False,False,0.0,True
4,41320,0.9333333333333333,False,False,0.0,True
4,42013,0.6,False,False,0.0,True
4,42031,0.36666666666666664,False,False,0.0,True
4,42103,0.43333333333333335,False,False,0.0,True
4,42130,0.4,False,False,0.0,True
4,42301,0.4,False,False,0.0,True
4,42310,0.7,False,False,0.0,True
4,43012,0.5,False,False,0.0,True
4,43021,0.6666666666666666,False,False,0.0,True
4,43102,0.5333333333333333,False,False,0.0,True
4,43120,0.7,False,False,0.0,True
4,43201,0.5,False,False,0.0,True
4,43210,0.5333333333333333,False,False,0.0,True
5,01234,1.0,True,True,1.0,True
5,01243,0.7,False,False,0.0,True
5,01324,0.7666666666666667,False,False,0.0,True
5,01342,0.6666666666666666,False,False,0.0,True
5,01423,0.6666666666666666,False,False,0.0,True
5,01432,0.7,False,False,0.0,True
5,02134,0.6333333333333333,False,False,0.0,True
5,02143,0.6666666666666666,False,False,0.0,True
5,02314,0.6,False,False,0.0,True
5,02341,0.5,False,False,0.0,True
5,02413,0.7,False,False,0.0,True
5,02431,0.5333333333333333,False,False,0.0,True
5,03124,0.6,False,False,0.0,True
5,03142,0.7,False,False,0.0,True
5,03214,0.6333333333333333,False,False,0.0,True
5,03241,0.6,False,False,0.0,True
5,03412,0.7333333333333333,False,False,0.0,True
5,03421,0.5666666666666667,False,False,0.0,True
5,04123,0.5,False,False,0.0,True
5,04132,0.5333333333333333,False,False,0.0,True
5,04213,0.6,False,False,0.0,True
5,04231,0.6333333333333333,False,False,0.0,True
5,04312,0.5666666666666667,False,False,0.0,True
5,04321,0.5333333333333333,False,False,0.0,True
